position,playerId,playerName,minutesPlayed,expected_danger_per_90,danger_passes_per_90,total_danger,total_danger_passes,total_passes
RWB,661732,Savinho,72.0,1.124553613725082,7.5,0.8996428909800656,6,56
RWF,661732,Savinho,74.0,0.1654393845370511,1.2162162162162162,0.1360279383971309,1,14
CF,669602,N. Jackson,2156.0,0.21063636838214345,1.544526901669759,5.045911224798903,37,374
SS,669602,N. Jackson,90.0,0.1601336821598142,1.0,0.1601336821598142,1,13
DMF,677949,Y. Ayari,113.0,0.4321889760165947,4.778761061946903,0.5426372698875022,6,37
LAMF,677949,Y. Ayari,11.0,0.06741976901140308,0.0,0.008240193990282599,0,2
LCMF,677949,Y. Ayari,898.0,0.5755568285232585,3.608017817371938,5.742778133487624,36,417
LCMF3,677949,Y. Ayari,72.0,0.445305528743866,3.75,0.3562444229950928,3,22
LDMF,677949,Y. Ayari,833.0,0.45247856548201265,2.701080432172869,4.18794050051685,25,302
LW,677949,Y. Ayari,82.0,0.7043225276211837,5.48780487804878,0.6417160807215229,5,26
RCMF,677949,Y. Ayari,381.0,0.26161116062616985,1.4173228346456692,1.1074872466507857,6,86
RCMF3,677949,Y. Ayari,128.0,0.1337075042636061,1.40625,0.19016178384157312,2,15
RDMF,677949,Y. Ayari,143.0,0.30113354598540243,1.2587412587412588,0.4784677452879172,2,36
SS,677949,Y. Ayari,82.0,0.04274877769566366,0.0,0.038948886344938004,0,5
CF,681063,M. Tel,501.0,0.14074891744282056,1.4371257485029938,0.7835023070983678,8,54
LAMF,681063,M. Tel,90.0,0.0377534001835404,0.0,0.0377534001835404,0,4
LCMF3,681063,M. Tel,16.0,0.734339607285568,5.625,0.13054926351743432,1,9
LW,681063,M. Tel,90.0,0.3615808186796464,5.0,0.3615808186796464,5,10
LWF,681063,M. Tel,588.0,0.4053838733416876,3.6734693877551017,2.6485079724990257,24,168
RAMF,681063,M. Tel,77.0,0.0367562771702612,0.0,0.0314470371345568,0,5
RWF,681063,M. Tel,77.0,0.07211712460838575,1.168831168831169,0.0617002066093967,1,5
LCB3,688446,Chadi Riad,90.0,0.9172684670179828,1.0,0.9172684670179828,1,75
LB,689107,Renato Veiga,126.0,0.5384396207728087,0.7142857142857142,0.7538154690819322,1,77
LDMF,689107,Renato Veiga,90.0,0.6000811012868964,0.0,0.6000811012868964,0,55
AMF,692543,A. Garnacho,702.0,0.549836753000936,3.8461538461538463,4.288726673407301,30,275
LAMF,692543,A. Garnacho,520.0,0.41052417403679703,3.4615384615384617,2.371917449990383,20,145
LCMF3,692543,A. Garnacho,110.0,0.19335232385804405,1.6363636363636362,0.2363195069376094,2,18
LW,692543,A. Garnacho,238.0,0.23337580273550776,2.6470588235294117,0.6171493450116761,7,38
LWB,692543,A. Garnacho,90.0,0.051658101638945006,0.0,0.051658101638945,0,4
LWF,692543,A. Garnacho,687.0,0.5064350496239963,3.799126637554585,3.8657875454631716,29,226
RAMF,692543,A. Garnacho,462.0,0.21279320694147913,1.168831168831169,1.0923384622995929,6,78
RW,692543,A. Garnacho,90.0,0.012816649934179799,0.0,0.0128166499341798,0,1
RWF,692543,A. Garnacho,173.0,0.23326481465825388,2.0809248554913293,0.4483868103986436,4,26
AMF,692544,K. Mainoo,119.0,0.35703274008544317,0.7563025210084033,0.4720766230018637,1,50
CF,692544,K. Mainoo,70.0,0.3137397575524939,1.2857142857142856,0.2440198114297175,1,16
LCMF,692544,K. Mainoo,781.0,0.36288751148167864,1.1523687580025608,3.149057182968789,10,261
LCMF3,692544,K. Mainoo,63.0,0.08936866445723371,1.4285714285714284,0.0625580651200636,1,4
LDMF,692544,K. Mainoo,399.0,0.32464800394254073,0.22556390977443608,1.4392728174785971,1,132
LWF,692544,K. Mainoo,90.0,0.009572616380615701,0.0,0.009572616380615701,0,2
RCMF,692544,K. Mainoo,515.0,0.39042405683642434,1.0485436893203883,2.2340932141195395,6,199
RDMF,692544,K. Mainoo,265.0,0.29963087504301944,0.6792452830188679,0.8822464654044462,2,100
RWF,692544,K. Mainoo,232.0,0.3018947448278153,1.5517241379310345,0.7782175644450351,4,52
RCB3,693147,A. Pond,1.0,0.901642682336121,0.0,0.0100182520259569,0,1
AMF,698840,Dango Ouattara,49.0,0.26910879860702736,0.0,0.1465147903527149,0,20
CF,698840,Dango Ouattara,728.0,0.23078673659496166,1.978021978021978,1.866808269345912,16,117
LAMF,698840,Dango Ouattara,1239.0,0.525216838403031,5.084745762711864,7.230485142015061,70,344
LB,698840,Dango Ouattara,153.0,0.373768329566106,3.5294117647058822,0.6354061602623803,6,33
LCMF3,698840,Dango Ouattara,90.0,0.0157043370681907,0.0,0.0157043370681907,0,1
LW,698840,Dango Ouattara,89.0,0.1204446763179382,2.0224719101123596,0.11910640213662779,2,14
RAMF,698840,Dango Ouattara,688.0,0.14515076068157035,1.4389534883720931,1.1095969260991154,11,67
RCMF,698840,Dango Ouattara,33.0,0.17727489976422706,0.0,0.0650007965802166,0,7
DMF,698931,L. Orford,39.0,0.20244729589081017,0.0,0.0877271615526844,0,7
LCMF,698931,L. Orford,20.0,0.1782236460151935,0.0,0.039605254670043,0,5
LDMF,698931,L. Orford,39.0,0.6895240143142468,2.3076923076923075,0.2987937395361736,1,26
RB,700018,M. Kayode,545.0,0.6650989644544907,5.1192660550458715,4.027543729196638,31,240
RW,700018,M. Kayode,8.0,0.0483768598236075,0.0,0.004300165317654,0,1
LAMF,707333,V. Kristiansen,88.0,0.24996608694425002,1.0227272727272727,0.2444112850121556,1,14
LB,707333,V. Kristiansen,2137.0,0.6227242605478194,3.116518483855873,14.786241608785446,74,1163
LB5,707333,V. Kristiansen,106.0,0.3600517060837676,2.547169811320755,0.42406089827643734,3,39
LCB3,707333,V. Kristiansen,180.0,0.18505326836599229,0.0,0.37010653673198457,0,42
LWB,707333,V. Kristiansen,165.0,0.40105621703630795,3.2727272727272725,0.7352697312332312,6,46
DMF,719786,C. Baleba,448.0,0.15728837229068462,0.20089285714285712,0.7829465642914079,1,86
LCB,719786,C. Baleba,270.0,0.4762855285766668,0.6666666666666667,1.4288565857300002,2,162
LCMF,719786,C. Baleba,141.0,0.09303293151878744,0.0,0.145751592712767,0,13
LDMF,719786,C. Baleba,270.0,0.2810753864551718,1.6666666666666665,0.8432261593655156,5,86
RCB,719786,C. Baleba,90.0,0.074856195812319,0.0,0.074856195812319,0,15
RCMF,719786,C. Baleba,1032.0,0.3065015610130589,0.6104651162790697,3.514551232949742,7,350
RCMF3,719786,C. Baleba,90.0,0.2306143872127914,0.0,0.2306143872127914,0,28
RDMF,719786,C. Baleba,1382.0,0.3502313586794723,0.9768451519536903,5.377997085500341,15,542
CF,724763,Z. Silcott-Duberry,6.0,0.3448100197148085,0.0,0.0229873346476539,0,2
LAMF,729649,A. Fatawu,5.0,-0.23871747575286,0.0,-0.01326208198627,0,2
LW,729649,A. Fatawu,23.0,0.037543733197307215,0.0,0.0095945095948674,0,1
LWF,729649,A. Fatawu,90.0,0.1597198998519671,1.0,0.1597198998519671,1,21
RAMF,729649,A. Fatawu,262.0,0.3174532330172315,3.0916030534351147,0.9241416338946072,9,70
RB,729649,A. Fatawu,310.0,0.2875311250936425,2.6129032258064515,0.9903849864336575,9,44
RW,729649,A. Fatawu,180.0,0.4410192157108056,3.5,0.8820384314216111,7,51
SS,729649,A. Fatawu,23.0,0.006752277365261478,0.0,0.0017255819933446,0,1
CB,730424,N. Djiga,23.0,0.36632562796516266,0.0,0.0936165493688749,0,8
LCB3,730424,N. Djiga,7.0,0.02100966716710543,0.0,0.0016340852241082,0,1
RCB3,730424,N. Djiga,46.0,0.7056808844422245,3.9130434782608696,0.360681340937137,2,35
AMF,731238,T. Dibling,195.0,0.324332951856231,2.769230769230769,0.7027213956885006,6,54
CF,731238,T. Dibling,166.0,0.07160808457264467,0.0,0.13207713376732239,0,13
LW,731238,T. Dibling,18.0,0.220226575870236,0.0,0.0440453151740472,0,8
RAMF,731238,T. Dibling,215.0,0.28516343462171584,0.8372093023255813,0.68122376048521,2,67
RCMF3,731238,T. Dibling,179.0,0.515426628772624,4.5251396648044695,1.02512629500333,9,64
RW,731238,T. Dibling,745.0,0.30812446201940896,1.9328859060402683,2.5505858244939965,16,217
RWB,731238,T. Dibling,90.0,0.1304393091914533,0.0,0.1304393091914533,0,15
RWF,731238,T. Dibling,548.0,0.25587244440287665,1.313868613138686,1.5579788836975157,8,137
SS,731238,T. Dibling,86.0,0.2771628864513473,2.0930232558139537,0.26484453594239854,2,17
AMF,732238,A. Scott,254.0,0.3693455857393786,2.1259842519685037,1.0423753197533574,6,76
LAMF,732238,A. Scott,22.0,0.2586378300860753,0.0,0.0632225806877073,0,9
LCMF,732238,A. Scott,43.0,0.42103322447941943,0.0,0.2011603183623893,0,21
LDMF,732238,A. Scott,330.0,0.31358891138649747,2.7272727272727275,1.1498260084171574,10,105
RCMF,732238,A. Scott,28.0,0.1554547291196683,0.0,0.0483636935038968,0,6
RDMF,732238,A. Scott,296.0,0.3100839875797118,2.1283783783783785,1.0198317813732742,7,104
RW,732238,A. Scott,23.0,0.30619289907997005,3.9130434782608696,0.0782492964315479,1,6
CF,732998,J. Hinshelwood,103.0,0.45565117636935815,3.495145631067961,0.5214674574004876,4,21
DMF,732998,J. Hinshelwood,46.0,0.5885558050646513,1.9565217391304348,0.30081741147748847,1,31
LB,732998,J. Hinshelwood,362.0,0.8155230842187629,4.226519337016574,3.280215072079913,17,239
LCMF,732998,J. Hinshelwood,480.0,0.3778380356725781,1.125,2.0151361902537497,6,163
LCMF3,732998,J. Hinshelwood,177.0,0.2054800681873716,0.5084745762711864,0.4041108007684975,1,37
LDMF,732998,J. Hinshelwood,364.0,0.4122743087350915,1.7307692307692308,1.6674205375508144,7,162
LW,732998,J. Hinshelwood,90.0,0.10014708407940968,0.0,0.1001470840794097,0,10
RB,732998,J. Hinshelwood,695.0,0.391343734208142,1.683453237410072,3.022043280829541,13,274
RCB3,732998,J. Hinshelwood,90.0,0.0638069298174291,0.0,0.0638069298174291,0,6
RCMF,732998,J. Hinshelwood,144.0,0.5260109520422556,0.625,0.8416175232676089,1,73
LB,735759,N. O'Reilly,496.0,0.5991475284740648,2.3588709677419355,3.3019686013681793,13,329
LDMF,735759,N. O'Reilly,20.0,0.6506194215508196,4.5,0.1445820936779599,1,13
RDMF,735759,N. O'Reilly,23.0,0.07978750752046618,0.0,0.0203901408107858,0,2
AMF,739094,D. Jebbison,36.0,0.19247966346972925,0.0,0.0769918653878917,0,9
CF,739094,D. Jebbison,78.0,0.24721479532689322,2.3076923076923075,0.2142528226166408,2,16
LAMF,739094,D. Jebbison,26.0,0.15738877594241413,0.0,0.0454678686055863,0,5
RAMF,739094,D. Jebbison,33.0,0.5107419992856733,5.454545454545455,0.1872720664047469,2,5
SS,739094,D. Jebbison,8.0,0.4245901396958835,0.0,0.0377413457507452,0,4
LCB,743352,A. Dorrington,16.0,1.0985582473129547,0.0,0.1952992439667475,0,16
DMF,745926,M. Lewis-Skelly,36.0,0.3338468672061933,5.0,0.1335387468824773,2,8
LB,745926,M. Lewis-Skelly,1421.0,0.43835408367990786,1.203377902885292,6.921123921212767,19,736
LB5,745926,M. Lewis-Skelly,180.0,0.0174187282418005,0.0,0.034837456483601,0,3
LCB3,745926,M. Lewis-Skelly,106.0,0.033936409337117605,0.0,0.039969548774827404,0,3
LCMF3,745926,M. Lewis-Skelly,36.0,0.07564407485081874,0.0,0.030257629940327498,0,13
RB5,745926,M. Lewis-Skelly,10.0,0.1554594270042456,0.0,0.0172732696671384,0,1
RCMF,745926,M. Lewis-Skelly,90.0,0.019514860641387896,0.0,0.019514860641387896,0,8
AMF,745929,E. Nwaneri,75.0,0.449204559105945,4.800000000000001,0.3743371325882875,4,39
CF,745929,E. Nwaneri,9.0,0.510084088163887,0.0,0.0510084088163887,0,5
DMF,745929,E. Nwaneri,46.0,0.07845491140353489,0.0,0.0400991769395845,0,4
LB,745929,E. Nwaneri,15.0,1.5289499042926786,12.0,0.2548249840487798,2,10
LW,745929,E. Nwaneri,9.0,0.474375653459643,0.0,0.0474375653459643,0,5
RCMF,745929,E. Nwaneri,83.0,0.19072862653285533,1.0843373493975905,0.17589417780252212,1,14
RCMF3,745929,E. Nwaneri,179.0,0.21931673686533848,2.011173184357542,0.4361966210988399,4,39
RW,745929,E. Nwaneri,189.0,0.17379494539178564,1.9047619047619047,0.36496938532274986,4,29
RWF,745929,E. Nwaneri,628.0,0.6117112091982227,5.302547770700637,4.268384881960932,37,256
SS,745929,E. Nwaneri,47.0,0.18666218720426514,1.9148936170212765,0.09747914220667181,1,8
CF,747910,W. Osula,82.0,0.10232419871010896,2.1951219512195124,0.0932287143803215,2,6
LWF,747910,W. Osula,24.0,0.13962672977705548,0.0,0.0372337946072148,0,3
RWF,747910,W. Osula,74.0,0.5622421907768004,7.297297297297297,0.4622880235275914,6,20
LCB3,762994,T. Fredricson,90.0,0.6341916789457285,0.0,0.6341916789457285,0,67
RCB3,762994,T. Fredricson,77.0,0.6718857289835775,0.0,0.574835568130394,0,50
RB5,764067,E. da Silva Moreira,32.0,0.29108667128606885,0.0,0.1034974831239356,0,8
LB,767039,O. Scarles,366.0,0.43073738658803984,1.9672131147540983,1.7516653721246953,8,149
LB5,767039,O. Scarles,155.0,0.30725897754985976,1.1612903225806452,0.5291682391136474,2,45
LDMF,767039,O. Scarles,15.0,0.5072326682789946,6.0,0.0845387780464991,1,1
LWB,767039,O. Scarles,386.0,0.5040297379827995,2.098445595854922,2.161727542904007,9,186
DMF,767087,A. Gray,196.0,0.4531277970885269,1.3775510204081631,0.986811646992792,3,83
LB,767087,A. Gray,297.0,0.21143180044877588,0.6060606060606061,0.6977249414809604,2,65
LCB,767087,A. Gray,650.0,0.6519660461202325,0.13846153846153847,4.708643666423901,1,426
LCMF3,767087,A. Gray,101.0,0.12272715455714893,0.8910891089108911,0.1377271401141338,1,14
RB,767087,A. Gray,366.0,0.4493112939169244,2.2131147540983607,1.827199261928826,9,167
RCB,767087,A. Gray,465.0,0.5534377867927651,0.0,2.859428565095953,0,254
RCB3,767087,A. Gray,90.0,0.2847506631970621,0.0,0.2847506631970621,0,26
RCMF3,767087,A. Gray,180.0,0.1949770518711517,0.0,0.3899541037423033,0,37
RDMF,767087,A. Gray,90.0,0.1930517213606668,1.0,0.1930517213606668,1,18
AMF,767330,L. Miley,16.0,0.1715627714882518,0.0,0.030500048264578097,0,2
DMF,767330,L. Miley,14.0,1.1885199346804016,0.0,0.1848808787280625,0,15
LCMF,767330,L. Miley,29.0,0.40370634663602456,0.0,0.1300831561382746,0,18
LCMF3,767330,L. Miley,99.0,0.36892374972573505,0.0,0.4058161246983085,0,34
RCMF3,767330,L. Miley,223.0,0.4961750512519851,0.8071748878923767,1.2294115158799186,2,115
RWB,767330,L. Miley,33.0,0.19251223201419682,0.0,0.0705878184052055,0,9
CB,769441,L. Yoro,70.0,0.7702923640518775,0.0,0.5991162831514604,0,53
LCB3,769441,L. Yoro,664.0,0.4632492965871529,0.27108433734939763,3.4177503659318837,2,338
RB,769441,L. Yoro,106.0,0.16910187609634325,0.0,0.1991644318468043,0,20
RCB3,769441,L. Yoro,753.0,0.4643824089409969,0.8366533864541833,3.885332821473008,7,349
RB,769918,Andrés García,288.0,0.7016352161554309,4.375,2.2452326916973786,14,182
RWB,769918,Andrés García,46.0,0.5441106793219108,3.9130434782608696,0.2781010138756433,2,19
CF,770402,Marc Guiu,86.0,0.11369653959055909,0.0,0.10864336005320091,0,15
LDMF,776649,J. Danns,14.0,0.09467281244772514,0.0,0.0147268819363128,0,1
CF,776849,S. Amo-Ameyaw,23.0,0.20298099643668,0.0,0.051872921311596,0,4
RWB,776849,S. Amo-Ameyaw,16.0,0.4995444968876637,5.625,0.08880791055780689,1,6
AMF,776857,T. George,24.0,0.09494153975893012,0.0,0.0253177439357147,0,3
CF,776857,T. George,130.0,0.20918749863523448,2.076923076923077,0.30215972025089427,3,17
LAMF,776857,T. George,26.0,0.112055619577761,0.0,0.0323716234335754,0,6
RAMF,776857,T. George,59.0,0.7089745380632546,6.101694915254237,0.46477219717480023,4,23
SS,776857,T. George,24.0,0.45869138141461424,3.75,0.1223177017105638,1,3
CB,777938,Dean Huijsen,90.0,0.0544634944840641,0.0,0.0544634944840641,0,6
LB,777938,Dean Huijsen,7.0,0.29092106117531186,0.0,0.022627193646968698,0,2
LCB,777938,Dean Huijsen,2457.0,0.5563794616799007,0.7326007326007326,15.18915930386129,20,1470
RB,777938,Dean Huijsen,90.0,0.1335614319203619,0.0,0.1335614319203619,0,19
RCB,777938,Dean Huijsen,450.0,0.12355265743347174,0.2,0.6177632871673587,1,57
AMF,779565,L. Bergvall,48.0,0.41873078343047887,0.0,0.2233230844962554,0,18
DMF,779565,L. Bergvall,345.0,0.28609636411534933,0.2608695652173913,1.0967027291088391,1,115
LCMF,779565,L. Bergvall,125.0,0.4147662343539806,0.72,0.5760642143805286,1,62
LCMF3,779565,L. Bergvall,250.0,0.3417939796963737,2.88,0.9494277213788158,8,65
LDMF,779565,L. Bergvall,218.0,0.47991942335324494,1.2385321100917432,1.1624714921223045,3,103
RCMF,779565,L. Bergvall,160.0,0.40064326633672753,1.6875,0.7122546957097378,3,65
RCMF3,779565,L. Bergvall,627.0,0.3315162209528517,1.4354066985645932,2.3095630059715337,10,198
RDMF,779565,L. Bergvall,229.0,0.27983305345237397,0.7860262008733624,0.7120196582288182,2,78
RB,781890,K. Nedeljković,154.0,0.3256443947902175,1.168831168831169,0.5572137421965944,2,54
LCB,783644,J. Simpson-Pusey,13.0,1.4367708582662686,6.923076923076923,0.2075335684162388,1,9
RCB,783644,J. Simpson-Pusey,90.0,0.930988281542578,0.0,0.9309882815425778,0,100
LDMF,786541,M. Amougou,11.0,0.4033520340112743,0.0,0.0492985819347113,0,8
LB5,790219,J. Meghoma,11.0,0.17576525657843017,0.0,0.0214824202484748,0,2
RB,798323,R. Dixon,90.0,0.1703364562977667,0.0,0.1703364562977667,0,19
LAMF,803390,Luis Guilherme,43.0,0.24408282922910013,2.0930232558139537,0.1166173517427923,1,12
LCMF3,803390,Luis Guilherme,11.0,0.07439735751738627,0.0,0.0090930103632361,0,1
LW,803390,Luis Guilherme,37.0,0.3151867890727464,2.4324324324324325,0.1295767910632402,1,14
LWF,803390,Luis Guilherme,46.0,0.22346807635319146,1.9565217391304348,0.11421701680274231,1,10
RAMF,803390,Luis Guilherme,45.0,0.33466074270026924,4.0,0.16733037135013462,2,14
RW,803390,Luis Guilherme,50.0,0.2235433010368394,1.8,0.1241907227982441,1,13
CF,807014,D. Gómez,49.0,0.5607828843973227,5.5102040816326525,0.3053151259496535,3,20
LAMF,807014,D. Gómez,5.0,-0.0340540457710194,0.0,-0.0018918914317233,0,2
LCMF,807014,D. Gómez,75.0,0.6329378538835189,3.6,0.5274482115695991,3,38
LDMF,807014,D. Gómez,275.0,0.5577889191382689,2.290909090909091,1.704355030700266,7,138
RCMF,807014,D. Gómez,37.0,0.21248285200277156,0.0,0.0873540613789172,0,14
RDMF,807014,D. Gómez,153.0,0.6946033687591886,3.5294117647058822,1.1808257268906206,6,82
SS,807765,R. Trevitt,8.0,0.9045963623567554,0.0,0.0804085655428227,0,6
LAMF,808999,W. Alves,6.0,-0.0030723107175795006,0.0,-0.0002048207145053,0,1
AMF,809491,F. Buonanotte,531.0,0.38679693691304573,3.728813559322034,2.28210192778697,22,149
CF,809491,F. Buonanotte,58.0,0.13060333306382432,0.0,0.084166592418909,0,7
LAMF,809491,F. Buonanotte,39.0,0.36272751817598786,6.923076923076923,0.1571819245429281,3,5
LW,809491,F. Buonanotte,23.0,0.44277484818646334,3.9130434782608696,0.1131535723143184,1,8
LWF,809491,F. Buonanotte,23.0,0.2955963806372697,0.0,0.07554129727396891,0,8
RAMF,809491,F. Buonanotte,812.0,0.29951880125053515,2.2167487684729066,2.7023251846159395,20,231
RW,809491,F. Buonanotte,160.0,0.27507739692597416,0.5625,0.4890264834239541,1,43
RWF,809491,F. Buonanotte,173.0,0.4472030744597023,3.6416184971098264,0.8596236875725389,7,67
SS,809491,F. Buonanotte,126.0,0.2788700111025643,1.4285714285714284,0.39041801554359007,2,34
AMF,810336,J. Devenny,47.0,0.7385386558035708,7.659574468085106,0.3856812980307537,4,14
LCMF,810336,J. Devenny,93.0,0.4196775408310206,1.935483870967742,0.4336667921920546,2,27
LW,810336,J. Devenny,168.0,0.31812586586580827,1.607142857142857,0.5938349496161754,3,44
LWF,810336,J. Devenny,22.0,1.057691928541473,16.363636363636363,0.2585469158656934,4,12
RCMF,810336,J. Devenny,192.0,0.34298701185204733,1.40625,0.7317056252843677,3,69
RCMF3,810336,J. Devenny,43.0,0.3107370162847617,4.186046511627907,0.14846324111383058,2,11
RW,810336,J. Devenny,3.0,0.086820938047506,0.0,0.0028940312682502,0,1
RWF,810336,J. Devenny,187.0,0.12257785424004912,0.9625668449197861,0.2546895415876576,2,27
RCB,816274,J. Sanda,12.0,0.7904240021908343,0.0,0.1053898669587779,0,9
RCB3,816274,J. Sanda,13.0,0.3157040200481398,0.0,0.0456016917847313,0,6
CF,816545,C. Echeverri,12.0,0.13784727990750675,0.0,0.0183796373210009,0,3
LAMF,818118,M. Godo,21.0,0.09663672558438514,0.0,0.0225485693030232,0,5
LB,818118,M. Godo,17.0,1.440900901648956,21.176470588235293,0.2721701703114695,4,11
RB,822917,J. Acheampong,11.0,0.7259498028666662,0.0,0.0887271981281481,0,11
RB5,822917,J. Acheampong,8.0,0.12127435379229037,0.0,0.0107799425593147,0,2
RCB,822917,J. Acheampong,161.0,0.5961928078802158,0.0,1.066522689652386,0,108
LAMF,824351,J. Soler,7.0,0.176299485336639,0.0,0.0137121821928497,0,1
LB,824351,J. Soler,13.0,0.6725021662140701,0.0,0.0971392017864768,0,14
LWB,824988,H. Amass,299.0,0.6550792659117142,3.3110367892976593,2.176318894528917,11,185
AMF,824994,J. King,115.0,0.35588050968479046,1.565217391304348,0.4547362068194545,2,40
LAMF,824994,J. King,11.0,1.8389421076167507,8.181818181818182,0.2247595909309362,1,3
LCMF,824994,J. King,19.0,0.06122905563214516,0.0,0.012926133966786199,0,2
LDMF,824994,J. King,17.0,0.39242713566427945,0.0,0.074125125625475,0,8
LW,824994,J. King,5.0,0.17173058707918978,0.0,0.0095405881710661,0,1
RCMF3,824994,J. King,6.0,0.109591364126088,0.0,0.0073060909417392,0,4
RDMF,824994,J. King,22.0,0.3701544926334504,4.090909090909091,0.09048220931039899,1,6
