player_id,player_name,team_id,position,total_minutes_played,total_matches_played,match_ids
767087,A. Gray,1624,Full Back,393,7,"5588128,5588158,5588178,5588212,5588308,5588399,5588429"
767087,A. Gray,1624,Midfielder,477,9,"5588089,5588098,5588207,5588364,5588388,5588414,5588438,5588441,5588458"
767330,L. Miley,1613,Full Back,33,1,5588440
767330,L. Miley,1613,Midfielder,332,12,"5588245,5588256,5588288,5588307,5588317,5588326,5588338,5588348,5588386,5588396,5588416,5588435"
767330,L. Miley,1613,Winger,1,1,5588377
769441,L. Yoro,1611,Central Defender,1219,21,"5588210,5588227,5588235,5588247,5588259,5588267,5588275,5588289,5588296,5588304,5588316,5588333,5588349,5588355,5588373,5588387,5588396,5588407,5588411,5588422,5588434"
769918,Andrés García,1614,Full Back,334,7,"5588319,5588320,5588331,5588346,5588361,5588380,5588398"
770402,Marc Guiu,1610,Striker,86,3,"5588088,5588273,5588313"
771887,,1631,,2,1,5588427
776649,J. Danns,1612,Midfielder,14,1,5588305
776849,S. Amo-Ameyaw,1619,Full Back,16,1,5588084
776849,S. Amo-Ameyaw,1619,Striker,23,1,5588220
776857,T. George,1610,Striker,154,5,"5588347,5588352,5588404,5588413,5588444"
776857,T. George,1610,Winger,59,3,"5588292,5588321,5588360"
777938,Dean Huijsen,1659,Central Defender,2457,31,"5588085,5588103,5588125,5588180,5588192,5588209,5588212,5588225,5588231,5588247,5588251,5588264,5588271,5588287,5588297,5588301,5588311,5588327,5588332,5588341,5588357,5588362,5588371,5588389,5588391,5588402,5588411,5588420,5588430,5588448,5588450"
777938,Dean Huijsen,1659,Full Back,7,1,5588170
779565,L. Bergvall,1624,Midfielder,1291,27,"5588089,5588098,5588107,5588128,5588136,5588197,5588207,5588212,5588228,5588238,5588248,5588257,5588278,5588280,5588293,5588308,5588312,5588328,5588335,5588343,5588357,5588364,5588375,5588388,5588399,5588408,5588414"
781890,K. Nedeljković,1614,Full Back,154,5,"5588086,5588090,5588105,5588256,5588319"
783644,J. Simpson-Pusey,1625,Central Defender,103,2,"5588181,5588255"
786541,M. Amougou,1610,Midfielder,11,1,5588347
790219,J. Meghoma,1669,Full Back,11,1,5588233
798323,R. Dixon,1623,Full Back,90,1,5588098
803390,Luis Guilherme,1633,Full Back,10,1,5588313
803390,Luis Guilherme,1633,Midfielder,11,1,5588329
803390,Luis Guilherme,1633,Winger,192,10,"5588149,5588188,5588269,5588276,5588299,5588374,5588389,5588394,5588409,5588449"
807014,D. Gómez,1651,Midfielder,540,14,"5588296,5588318,5588321,5588339,5588341,5588351,5588367,5588372,5588382,5588392,5588401,5588412,5588439,5588443"
807014,D. Gómez,1651,Striker,49,1,5588458
807014,D. Gómez,1651,Winger,5,1,5588423
807765,R. Trevitt,1669,Striker,8,1,5588128
808999,W. Alves,1631,Winger,6,1,5588266
809491,F. Buonanotte,1631,Midfielder,531,8,"5588094,5588124,5588167,5588172,5588200,5588216,5588386,5588436"
809491,F. Buonanotte,1631,Striker,184,5,"5588089,5588254,5588308,5588376,5588450"
809491,F. Buonanotte,1631,Winger,892,18,"5588105,5588130,5588147,5588157,5588185,5588236,5588246,5588266,5588270,5588284,5588295,5588324,5588336,5588344,5588352,5588366,5588406,5588419"
810336,J. Devenny,1628,Midfielder,317,14,"5588183,5588203,5588242,5588284,5588334,5588353,5588368,5588378,5588382,5588395,5588402,5588438,5588445,5588453"
810336,J. Devenny,1628,Winger,273,9,"5588191,5588215,5588222,5588232,5588251,5588299,5588316,5588322,5588410"
816274,J. Sanda,1619,Central Defender,25,2,"5588446,5588457"
816545,C. Echeverri,1625,Striker,12,1,5588451
818118,M. Godo,1616,Full Back,17,1,5588431
818118,M. Godo,1616,Winger,21,1,5588244
822917,J. Acheampong,1610,Central Defender,161,2,"5588273,5588287"
822917,J. Acheampong,1610,Full Back,19,2,"5588347,5588352"
824351,J. Soler,1659,,4,1,5588450
824351,J. Soler,1659,Full Back,13,1,5588448
824351,J. Soler,1659,Winger,7,1,5588391
824988,H. Amass,1611,Full Back,299,4,"5588366,5588407,5588422,5588434"
824994,J. King,1616,Midfielder,160,6,"5588214,5588244,5588264,5588431,5588442,5588451"
824994,J. King,1616,Winger,16,2,"5588286,5588295"
825003,M. Moore,1624,Winger,391,10,"5588128,5588136,5588143,5588165,5588293,5588308,5588312,5588429,5588438,5588441"
825591,J. Evans,1631,,11,2,"5588392,5588450"
825591,J. Evans,1631,Winger,26,2,"5588427,5588447"
827867,W. Lankshear,1624,Striker,7,1,5588308
828739,A. Agbinone,1628,Midfielder,20,2,"5588156,5588183"
832190,,1642,Central Defender,14,1,5588115
835236,Gustavo Nunes,1669,,4,1,5588401
835236,Gustavo Nunes,1669,Winger,21,2,"5588390,5588422"
847422,R. Esse,1628,Midfielder,98,2,"5588368,5588445"
847422,R. Esse,1628,Winger,66,5,"5588303,5588353,5588410,5588438,5588453"
850716,C. Kporha,1628,Full Back,22,2,"5588183,5588242"
851151,J. Robinson,1619,Midfielder,8,1,5588398
851151,J. Robinson,1619,Winger,143,3,"5588427,5588446,5588457"
854404,H. Howell,1651,Winger,13,1,5588443
854468,S. Mheuka,1610,Midfielder,5,1,5588347
856213,Y. Minteh,1651,Full Back,204,4,"5588214,5588232,5588302,5588321"
856213,Y. Minteh,1651,Striker,15,1,5588201
856213,Y. Minteh,1651,Winger,1702,27,"5588083,5588092,5588100,5588112,5588121,5588133,5588143,5588226,5588249,5588252,5588260,5588272,5588283,5588296,5588318,5588339,5588341,5588351,5588367,5588382,5588392,5588401,5588412,5588423,5588439,5588443,5588458"
865755,C. Obi,1611,,4,1,5588328
865755,C. Obi,1611,Striker,201,6,"5588333,5588366,5588407,5588411,5588422,5588454"
911027,Vitor Reis,1625,Central Defender,2,1,5588376
911156,Pedro Lima,1629,Full Back,80,3,"5588279,5588325,5588332"
930030,H. Armstrong,1623,Midfielder,60,3,"5588098,5588213,5588271"
932310,O. Aluko,1631,Full Back,7,1,5588450
933026,A. Heaven,1611,Central Defender,184,4,"5588355,5588366,5588444,5588454"
956089,B. Winterburn,1659,,5,2,"5588297,5588450"
956089,B. Winterburn,1659,Midfielder,35,2,"5588264,5588389"
956105,,1659,,1,1,5588297
961676,Y. Konak,1669,Full Back,1,1,5588241
961676,Y. Konak,1669,Midfielder,51,6,"5588128,5588132,5588142,5588180,5588362,5588417"
961676,Y. Konak,1669,Striker,3,1,5588432
961676,Y. Konak,1669,Winger,25,2,"5588336,5588401"
1046087,M. Mane,1629,Midfielder,6,1,5588439
1050460,J. Monga,1631,Midfielder,43,2,"5588419,5588447"
1050460,J. Monga,1631,Winger,109,5,"5588386,5588406,5588427,5588436,5588450"
1137297,,1624,,1,1,5588207
1137297,,1624,Striker,11,1,5588238
1151900,,1619,Winger,90,1,5588201
1186884,,1611,Full Back,53,1,5588396
