matchId,passEventId,passTeamId,passPlayerId,passTimeSeconds,startX,startY,endX,endY,becameShot,shotId_1,shotX_1,shotY_1,shotIsGoal_1,shotXG_1,shotId_2,shotX_2,shotY_2,shotIsGoal_2,shotXG_2,shotId_3,shotX_3,shotY_3,shotIsGoal_3,shotXG_3,shotId_4,shotX_4,shotY_4,shotIsGoal_4,shotXG_4
5588383,2506815209,1623,544911,3015,38,0,54,15,TRUE,2506815159,80,33,FALSE,0.001788,,,,,,,,,,,,,,,
5588383,2506815215,1623,25706,3065,27,50,35,55,TRUE,2506815223,85,34,FALSE,0.09764,,,,,,,,,,,,,,,
5588383,2506815216,1623,586894,3066,35,55,41,41,TRUE,2506815223,85,34,FALSE,0.09764,,,,,,,,,,,,,,,
5588383,2506815218,1623,25706,3068,41,41,70,28,TRUE,2506815223,85,34,FALSE,0.09764,,,,,,,,,,,,,,,
5588383,2506815695,1609,379209,3155,100,0,96,40,TRUE,2506815705,81,53,FALSE,0.005169,,,,,,,,,,,,,,,
5588383,2506815697,1609,21315,3158,74,29,83,8,TRUE,2506815705,81,53,FALSE,0.005169,,,,,,,,,,,,,,,
5588383,2506815699,1609,379209,3161,83,8,77,16,TRUE,2506815705,81,53,FALSE,0.005169,,,,,,,,,,,,,,,
5588383,2506815700,1609,21315,3163,77,16,80,24,TRUE,2506815705,81,53,FALSE,0.005169,,,,,,,,,,,,,,,
5588383,2506815703,1609,745926,3167,87,34,81,53,TRUE,2506815705,81,53,FALSE,0.005169,,,,,,,,,,,,,,,
5588383,2506816004,1609,578325,4932,57,56,70,7,TRUE,2506816008,93,46,FALSE,0.2287,,,,,,,,,,,,,,,
5588383,2506816005,1609,290954,4937,70,7,89,10,TRUE,2506816008,93,46,FALSE,0.2287,,,,,,,,,,,,,,,
5588383,2506816006,1609,555939,4942,89,10,95,27,TRUE,2506816008,93,46,FALSE,0.2287,,,,,,,,,,,,,,,
5588383,2506816022,1609,578325,5027,37,72,46,49,TRUE,2506816028,88,32,FALSE,0.08742,,,,,,,,,,,,,,,
5588383,2506816023,1609,134717,5029,46,49,49,16,TRUE,2506816028,88,32,FALSE,0.08742,,,,,,,,,,,,,,,
5588383,2506816025,1609,290954,5032,60,12,78,9,TRUE,2506816028,88,32,FALSE,0.08742,,,,,,,,,,,,,,,
5588383,2506816029,1609,520291,5083,100,100,96,55,TRUE,2506816031,98,54,FALSE,0.2905,,,,,,,,,,,,,,,
5588383,2506816054,1609,491458,5281,66,77,71,74,TRUE,2506816062,93,51,FALSE,0.1446,,,,,,,,,,,,,,,
5588383,2506816055,1609,302292,5281,71,74,70,51,TRUE,2506816062,93,51,FALSE,0.1446,,,,,,,,,,,,,,,
5588383,2506816056,1609,491458,5285,70,51,70,16,TRUE,2506816062,93,51,FALSE,0.1446,,,,,,,,,,,,,,,
5588383,2506816057,1609,290954,5287,70,16,83,10,TRUE,2506816062,93,51,FALSE,0.1446,,,,,,,,,,,,,,,
5588383,2506816059,1609,555939,5293,92,21,84,23,TRUE,2506816062,93,51,FALSE,0.1446,,,,,,,,,,,,,,,
5588383,2506816060,1609,290954,5294,84,23,92,52,TRUE,2506816062,93,51,FALSE,0.1446,,,,,,,,,,,,,,,
5588382,2504031142,1628,491413,63,78,100,69,77,TRUE,2504031182,90,67,FALSE,0.05234,,,,,,,,,,,,,,,
5588382,2504031181,1628,654893,66,75,67,90,67,TRUE,2504031182,90,67,FALSE,0.05234,,,,,,,,,,,,,,,
5588382,2504031202,1628,504375,129,30,41,37,19,TRUE,2504031217,85,37,TRUE,0.1128,,,,,,,,,,,,,,,
5588382,2504031209,1628,397074,136,71,15,63,24,TRUE,2504031217,85,37,TRUE,0.1128,,,,,,,,,,,,,,,
5588382,2504031210,1628,487034,137,63,24,81,36,TRUE,2504031217,85,37,TRUE,0.1128,,,,,,,,,,,,,,,
5588382,2504030401,1651,807014,243,61,67,68,58,TRUE,2504030410,76,38,FALSE,0.01486,,,,,,,,,,,,,,,
5588382,2504030402,1651,7945,244,68,58,67,51,TRUE,2504030410,76,38,FALSE,0.01486,,,,,,,,,,,,,,,
5588382,2504030403,1651,534324,246,67,51,73,69,TRUE,2504030410,76,38,FALSE,0.01486,,,,,,,,,,,,,,,
5588382,2504030404,1651,480608,248,73,69,75,85,TRUE,2504030410,76,38,FALSE,0.01486,,,,,,,,,,,,,,,
5588382,2504030405,1651,856213,251,75,85,70,58,TRUE,2504030410,76,38,FALSE,0.01486,,,,,,,,,,,,,,,
5588382,2504030406,1651,719786,253,70,58,80,63,TRUE,2504030410,76,38,FALSE,0.01486,,,,,,,,,,,,,,,
5588382,2504030407,1651,534324,253,80,63,76,49,TRUE,2504030410,76,38,FALSE,0.01486,,,,,,,,,,,,,,,
5588382,2504030409,1651,807014,256,81,53,76,38,TRUE,2504030410,76,38,FALSE,0.01486,,,,,,,,,,,,,,,
5588382,2504031350,1628,283147,496,13,46,88,29,TRUE,2504031359,92,30,FALSE,0.04504,,,,,,,,,,,,,,,
5588382,2504030476,1651,590781,649,33,48,43,71,TRUE,2504030484,86,37,FALSE,0.07541,,,,,,,,,,,,,,,
5588382,2504030477,1651,732998,652,43,71,36,61,TRUE,2504030484,86,37,FALSE,0.07541,,,,,,,,,,,,,,,
5588382,2504030478,1651,590781,655,36,61,64,58,TRUE,2504030484,86,37,FALSE,0.07541,,,,,,,,,,,,,,,
5588382,2504030480,1651,807014,656,64,58,71,49,TRUE,2504030484,86,37,FALSE,0.07541,,,,,,,,,,,,,,,
5588382,2504030479,1651,7945,658,71,49,64,49,TRUE,2504030484,86,37,FALSE,0.07541,,,,,,,,,,,,,,,
5588382,2504030481,1651,807014,659,64,49,74,27,TRUE,2504030484,86,37,FALSE,0.07541,,,,,,,,,,,,,,,
5588382,2504030498,1651,732998,754,62,100,90,88,TRUE,2504030502,77,67,FALSE,0.03725,2504030503,92,67,FALSE,0.2926,,,,,,,,,,
5588382,2504030501,1651,732998,763,85,93,89,48,TRUE,2504030502,77,67,FALSE,0.03725,2504030503,92,67,FALSE,0.2926,,,,,,,,,,
5588382,2504030700,1651,9097,1796,53,45,46,60,TRUE,2504030708,96,49,TRUE,0.565,,,,,,,,,,,,,,,
5588382,2504030701,1651,590781,1798,46,60,63,59,TRUE,2504030708,96,49,TRUE,0.565,,,,,,,,,,,,,,,
5588382,2504030702,1651,719786,1803,63,59,64,85,TRUE,2504030708,96,49,TRUE,0.565,,,,,,,,,,,,,,,
5588382,2504030703,1651,732998,1805,64,85,69,72,TRUE,2504030708,96,49,TRUE,0.565,,,,,,,,,,,,,,,
5588382,2504030705,1651,480608,1808,79,70,88,81,TRUE,2504030708,96,49,TRUE,0.565,,,,,,,,,,,,,,,
5588382,2504030707,1651,856213,1810,87,80,96,49,TRUE,2504030708,96,49,TRUE,0.565,,,,,,,,,,,,,,,
5588382,2504031649,1628,487034,2326,63,12,91,13,TRUE,2504031651,71,30,FALSE,0.002369,,,,,,,,,,,,,,,
5588382,2504031650,1628,397074,2331,91,13,71,30,TRUE,2504031651,71,30,FALSE,0.002369,,,,,,,,,,,,,,,
5588382,2504031777,1628,532892,3237,26,25,35,20,TRUE,2504031782,87,71,TRUE,0.03921,,,,,,,,,,,,,,,
5588382,2504031778,1628,365880,3238,35,20,54,9,TRUE,2504031782,87,71,TRUE,0.03921,,,,,,,,,,,,,,,
5588382,2504031780,1628,487034,3245,77,44,81,73,TRUE,2504031782,87,71,TRUE,0.03921,,,,,,,,,,,,,,,
5588382,2504031820,1628,504375,3570,12,68,5,48,TRUE,2504031827,90,30,FALSE,0.02976,,,,,,,,,,,,,,,
5588382,2504031821,1628,283147,3573,5,48,13,45,TRUE,2504031827,90,30,FALSE,0.02976,,,,,,,,,,,,,,,
5588382,2504031822,1628,397074,3574,13,45,12,74,TRUE,2504031827,90,30,FALSE,0.02976,,,,,,,,,,,,,,,
5588382,2504031823,1628,504375,3577,12,74,47,47,TRUE,2504031827,90,30,FALSE,0.02976,,,,,,,,,,,,,,,
5588382,2504031825,1628,487034,3581,55,45,80,28,TRUE,2504031827,90,30,FALSE,0.02976,,,,,,,,,,,,,,,
5588382,2504031042,1651,358801,4346,61,20,67,33,TRUE,2504031048,92,67,FALSE,0.09513,,,,,,,,,,,,,,,
5588382,2504031043,1651,599817,4347,67,33,53,37,TRUE,2504031048,92,67,FALSE,0.09513,,,,,,,,,,,,,,,
5588382,2504031044,1651,9097,4349,53,37,59,71,TRUE,2504031048,92,67,FALSE,0.09513,,,,,,,,,,,,,,,
5588382,2504031045,1651,590781,4353,59,71,68,64,TRUE,2504031048,92,67,FALSE,0.09513,,,,,,,,,,,,,,,
5588382,2504031046,1651,630651,4356,68,64,63,67,TRUE,2504031048,92,67,FALSE,0.09513,,,,,,,,,,,,,,,
5588382,2504031047,1651,590781,4359,63,67,92,67,TRUE,2504031048,92,67,FALSE,0.09513,,,,,,,,,,,,,,,
5588382,2504031945,1628,8981,4939,58,86,65,79,TRUE,2504031951,79,72,FALSE,0.00127,,,,,,,,,,,,,,,
5588382,2504031948,1628,491413,4943,72,91,73,81,TRUE,2504031951,79,72,FALSE,0.00127,,,,,,,,,,,,,,,
5588382,2504031949,1628,448079,4944,73,81,88,90,TRUE,2504031951,79,72,FALSE,0.00127,,,,,,,,,,,,,,,
5588382,2504031950,1628,491413,4949,88,90,79,72,TRUE,2504031951,79,72,FALSE,0.00127,,,,,,,,,,,,,,,
5588382,2504031192,1651,9097,5501,65,19,69,44,TRUE,2504031208,88,44,FALSE,0.05567,,,,,,,,,,,,,,,
5588382,2504031193,1651,719786,5502,69,44,74,67,TRUE,2504031208,88,44,FALSE,0.05567,,,,,,,,,,,,,,,
5588382,2504031194,1651,732998,5504,74,67,68,57,TRUE,2504031208,88,44,FALSE,0.05567,,,,,,,,,,,,,,,
5588382,2504031195,1651,590781,5505,68,57,69,73,TRUE,2504031208,88,44,FALSE,0.05567,,,,,,,,,,,,,,,
5588382,2504031196,1651,732998,5506,69,73,77,91,TRUE,2504031208,88,44,FALSE,0.05567,,,,,,,,,,,,,,,
5588382,2504031198,1651,247248,5509,77,91,69,66,TRUE,2504031208,88,44,FALSE,0.05567,,,,,,,,,,,,,,,
5588382,2504031199,1651,590781,5512,69,66,83,90,TRUE,2504031208,88,44,FALSE,0.05567,,,,,,,,,,,,,,,
5588382,2504031203,1651,247248,5514,80,85,87,44,TRUE,2504031208,88,44,FALSE,0.05567,,,,,,,,,,,,,,,
5588382,2504031236,1651,630651,5658,80,70,80,61,TRUE,2504031238,81,49,FALSE,0.02919,,,,,,,,,,,,,,,
5588382,2504031237,1651,630651,5662,85,64,81,49,TRUE,2504031248,77,46,FALSE,0.06338,,,,,,,,,,,,,,,
5588382,2504031242,1651,552926,5670,77,14,89,41,TRUE,2504031248,77,46,FALSE,0.06338,,,,,,,,,,,,,,,
5588382,2504031246,1651,599817,5676,87,57,77,46,TRUE,2504031248,77,46,FALSE,0.06338,,,,,,,,,,,,,,,
5588382,2504031351,1651,719786,6136,55,40,66,9,TRUE,2504031360,94,57,FALSE,0.2307,,,,,,,,,,,,,,,
5588382,2504031352,1651,552926,6141,66,9,63,49,TRUE,2504031360,94,57,FALSE,0.2307,,,,,,,,,,,,,,,
5588382,2504031354,1651,9097,6144,63,49,70,87,TRUE,2504031360,94,57,FALSE,0.2307,,,,,,,,,,,,,,,
5588382,2504031356,1651,247248,6148,71,76,89,43,TRUE,2504031360,94,57,FALSE,0.2307,,,,,,,,,,,,,,,
5588381,2509126675,1610,447357,54,75,89,90,51,TRUE,2509126677,96,39,FALSE,0.2648,,,,,,,,,,,,,,,
5588381,2509127141,1669,479155,132,41,81,73,44,TRUE,2509127146,95,40,FALSE,0.2139,,,,,,,,,,,,,,,
5588381,2509127144,1669,596942,144,85,17,95,65,TRUE,2509127146,95,40,FALSE,0.2139,,,,,,,,,,,,,,,
5588381,2509127145,1669,454388,145,95,65,95,40,TRUE,2509127146,95,40,FALSE,0.2139,,,,,,,,,,,,,,,
5588381,2509126790,1610,614501,733,52,55,63,24,TRUE,2509126795,88,28,FALSE,0.02518,,,,,,,,,,,,,,,
5588381,2509126793,1610,447408,739,73,31,91,28,TRUE,2509126795,88,28,FALSE,0.02518,,,,,,,,,,,,,,,
5588381,2509127418,1669,219526,1159,20,48,25,34,TRUE,2509127430,84,46,FALSE,0.11,,,,,,,,,,,,,,,
5588381,2509127420,1669,558243,1163,25,34,33,14,TRUE,2509127430,84,46,FALSE,0.11,,,,,,,,,,,,,,,
5588381,2509127423,1669,596942,1166,33,14,84,11,TRUE,2509127430,84,46,FALSE,0.11,,,,,,,,,,,,,,,
5588381,2509127607,1669,596942,1731,66,16,69,11,TRUE,2509127612,78,39,FALSE,0.002097,,,,,,,,,,,,,,,
5588381,2509127608,1669,449472,1734,69,11,80,30,TRUE,2509127612,78,39,FALSE,0.002097,,,,,,,,,,,,,,,
5588381,2509127611,1669,286368,1738,87,37,82,37,TRUE,2509127612,78,39,FALSE,0.002097,,,,,,,,,,,,,,,
5588381,2509127656,1669,621262,1859,64,41,86,93,TRUE,2509127664,86,59,FALSE,0.1553,,,,,,,,,,,,,,,
5588381,2509126978,1610,448687,2005,21,61,61,68,TRUE,2509128236,85,68,FALSE,0.0568,,,,,,,,,,,,,,,
5588381,2509126979,1610,600184,2012,52,70,74,91,TRUE,2509128236,85,68,FALSE,0.0568,,,,,,,,,,,,,,,
5588381,2509127789,1669,454388,2163,100,100,91,47,TRUE,2509127791,91,47,FALSE,0.09728,,,,,,,,,,,,,,,
5588381,2509127083,1610,447357,2815,65,83,87,54,TRUE,2509127084,87,54,FALSE,0.0848,,,,,,,,,,,,,,,
5588381,2509127111,1610,586585,2919,33,88,34,73,TRUE,2509127114,89,69,FALSE,0.2101,,,,,,,,,,,,,,,
5588381,2509127112,1610,600184,2922,34,73,77,68,TRUE,2509127114,89,69,FALSE,0.2101,,,,,,,,,,,,,,,
5588381,2509127184,1610,447357,3157,100,100,94,45,TRUE,2509127193,77,71,FALSE,0.001834,,,,,,,,,,,,,,,
5588381,2509127189,1610,283145,3164,75,30,88,37,TRUE,2509127193,77,71,FALSE,0.001834,,,,,,,,,,,,,,,
5588381,2509127192,1610,669602,3168,77,43,77,71,TRUE,2509127193,77,71,FALSE,0.001834,,,,,,,,,,,,,,,
5588381,2509127208,1610,600184,3232,100,100,90,44,TRUE,2509127210,90,46,FALSE,0.07288,,,,,,,,,,,,,,,
5588381,2509127309,1610,496823,3596,51,78,60,69,TRUE,2509127315,79,47,FALSE,0.0583,,,,,,,,,,,,,,,
5588381,2509127310,1610,669602,3598,60,69,58,47,TRUE,2509127315,79,47,FALSE,0.0583,,,,,,,,,,,,,,,
5588381,2509127313,1610,551497,3604,77,25,81,36,TRUE,2509127315,79,47,FALSE,0.0583,,,,,,,,,,,,,,,
5588381,2509127314,1610,669602,3607,81,36,79,47,TRUE,2509127315,79,47,FALSE,0.0583,,,,,,,,,,,,,,,
5588381,2509127319,1610,496823,3648,100,0,89,49,TRUE,2509127321,77,41,FALSE,0.01481,,,,,,,,,,,,,,,
5588381,2509127331,1610,614501,3713,64,46,69,73,TRUE,2509127336,85,68,FALSE,0.05842,,,,,,,,,,,,,,,
5588381,2509127332,1610,600184,3715,69,73,81,96,TRUE,2509127336,85,68,FALSE,0.05842,,,,,,,,,,,,,,,
5588381,2509127346,1610,496823,3780,100,0,90,42,TRUE,2509127371,90,42,FALSE,0.113,,,,,,,,,,,,,,,
5588381,2509127353,1610,551497,3794,58,7,76,15,TRUE,2509127365,86,41,FALSE,0.1393,,,,,,,,,,,,,,,
5588381,2509127355,1610,496823,3797,76,15,93,8,TRUE,2509127365,86,41,FALSE,0.1393,,,,,,,,,,,,,,,
5588381,2509127357,1610,447223,3801,93,8,86,26,TRUE,2509127365,86,41,FALSE,0.1393,,,,,,,,,,,,,,,
5588381,2509127361,1610,496823,3803,86,26,85,25,TRUE,2509127365,86,41,FALSE,0.1393,,,,,,,,,,,,,,,
5588381,2509127481,1610,586585,4260,59,75,54,46,TRUE,2509127490,82,40,FALSE,0.009111,,,,,,,,,,,,,,,
5588381,2509127482,1610,283145,4264,54,46,55,72,TRUE,2509127490,82,40,FALSE,0.009111,2509127493,85,59,FALSE,0.0542,,,,,,,,,,
5588381,2509127483,1610,346131,4266,55,72,64,99,TRUE,2509127490,82,40,FALSE,0.009111,2509127493,85,59,FALSE,0.0542,2509127495,89,61,FALSE,0.2661,,,,,
5588381,2509127484,1610,496823,4267,64,99,66,79,TRUE,2509127490,82,40,FALSE,0.009111,2509127493,85,59,FALSE,0.0542,2509127495,89,61,FALSE,0.2661,,,,,
5588381,2509127486,1610,586585,4272,78,71,82,53,TRUE,2509127490,82,40,FALSE,0.009111,2509127493,85,59,FALSE,0.0542,2509127495,89,61,FALSE,0.2661,,,,,
5588381,2509127487,1610,614501,4272,82,53,82,40,TRUE,2509127490,82,40,FALSE,0.009111,2509127493,85,59,FALSE,0.0542,2509127495,89,61,FALSE,0.2661,,,,,
5588381,2509127491,1610,614501,4277,81,51,85,59,TRUE,2509127493,85,59,FALSE,0.0542,2509127495,89,61,FALSE,0.2661,,,,,,,,,,
5588381,2509127530,1610,600184,4423,64,53,63,33,TRUE,2509127537,74,53,FALSE,0.008773,,,,,,,,,,,,,,,
5588381,2509127532,1610,614501,4425,63,33,63,51,TRUE,2509127537,74,53,FALSE,0.008773,,,,,,,,,,,,,,,
5588381,2509127533,1610,600184,4426,63,51,66,34,TRUE,2509127537,74,53,FALSE,0.008773,,,,,,,,,,,,,,,
5588381,2509127534,1610,614501,4428,66,34,64,50,TRUE,2509127537,74,53,FALSE,0.008773,,,,,,,,,,,,,,,
5588381,2509127575,1610,614501,4632,55,42,47,65,TRUE,2509127581,80,69,FALSE,0.01715,,,,,,,,,,,,,,,
5588381,2509127576,1610,346131,4634,47,65,68,97,TRUE,2509127581,80,69,FALSE,0.01715,,,,,,,,,,,,,,,
5588381,2509128111,1669,454388,4726,64,47,71,62,TRUE,2509128114,87,37,FALSE,0.1527,,,,,,,,,,,,,,,
5588381,2509128112,1669,286368,4728,71,62,78,38,TRUE,2509128114,87,37,FALSE,0.1527,,,,,,,,,,,,,,,
5588381,2509128116,1669,596942,4783,100,0,80,11,TRUE,2509128119,95,50,FALSE,0.2567,,,,,,,,,,,,,,,
5588381,2509128117,1669,454388,4786,80,11,90,16,TRUE,2509128119,95,50,FALSE,0.2567,,,,,,,,,,,,,,,
5588381,2509128118,1669,596942,4787,90,16,95,50,TRUE,2509128119,95,50,FALSE,0.2567,,,,,,,,,,,,,,,
5588381,2509128121,1669,367622,4824,57,29,63,17,TRUE,2509128128,91,49,FALSE,0.2107,,,,,,,,,,,,,,,
5588381,2509128122,1669,522222,4826,63,17,68,27,TRUE,2509128128,91,49,FALSE,0.2107,,,,,,,,,,,,,,,
5588381,2509128123,1669,56262,4828,68,27,62,24,TRUE,2509128128,91,49,FALSE,0.2107,,,,,,,,,,,,,,,
5588381,2509128124,1669,522222,4832,62,24,66,12,TRUE,2509128128,91,49,FALSE,0.2107,,,,,,,,,,,,,,,
5588381,2509128125,1669,56262,4834,66,12,88,32,TRUE,2509128128,91,49,FALSE,0.2107,,,,,,,,,,,,,,,
5588381,2509128126,1669,449472,4837,88,32,90,48,TRUE,2509128128,91,49,FALSE,0.2107,,,,,,,,,,,,,,,
5588381,2509127697,1610,600184,5231,48,33,73,24,TRUE,2509127704,79,37,FALSE,0.03771,,,,,,,,,,,,,,,
5588381,2509127699,1610,551497,5238,90,4,78,8,TRUE,2509127704,79,37,FALSE,0.03771,,,,,,,,,,,,,,,
5588381,2509127701,1610,344040,5239,78,8,71,20,TRUE,2509127704,79,37,FALSE,0.03771,,,,,,,,,,,,,,,
5588381,2509127735,1610,586585,5360,78,99,71,81,TRUE,2509127744,88,46,FALSE,0.1371,,,,,,,,,,,,,,,
5588381,2509127736,1610,496823,5362,71,81,87,69,TRUE,2509127744,88,46,FALSE,0.1371,,,,,,,,,,,,,,,
5588381,2509127739,1610,551497,5367,87,69,91,86,TRUE,2509127744,88,46,FALSE,0.1371,,,,,,,,,,,,,,,
5588381,2509127740,1610,586585,5369,91,86,93,50,TRUE,2509127744,88,46,FALSE,0.1371,,,,,,,,,,,,,,,
5588381,2509127751,1610,600184,5421,69,36,76,10,TRUE,2509127756,80,34,FALSE,0.0137,,,,,,,,,,,,,,,
5588381,2509127754,1610,447223,5426,86,10,80,34,TRUE,2509127756,80,34,FALSE,0.0137,,,,,,,,,,,,,,,
5588381,2509127804,1610,283145,5619,57,57,63,93,TRUE,2509127809,82,59,FALSE,0.08772,,,,,,,,,,,,,,,
5588381,2509127805,1610,586585,5622,63,93,80,99,TRUE,2509127809,82,59,FALSE,0.08772,,,,,,,,,,,,,,,
5588381,2509127807,1610,496823,5629,86,89,82,74,TRUE,2509127809,82,59,FALSE,0.08772,,,,,,,,,,,,,,,
5588381,2509127808,1610,586585,5631,82,74,82,59,TRUE,2509127809,82,59,FALSE,0.08772,,,,,,,,,,,,,,,
5588380,2510023926,1614,551573,321,89,0,88,16,TRUE,2510023931,92,31,FALSE,0.04906,,,,,,,,,,,,,,,
5588380,2510023927,1614,288091,322,88,16,86,3,TRUE,2510023931,92,31,FALSE,0.04906,,,,,,,,,,,,,,,
5588380,2510023929,1614,551573,325,79,19,83,27,TRUE,2510023931,92,31,FALSE,0.04906,,,,,,,,,,,,,,,
5588380,2510023930,1614,491344,326,83,27,92,31,TRUE,2510023931,92,31,FALSE,0.04906,,,,,,,,,,,,,,,
5588380,2510023947,1614,288091,421,80,91,59,83,TRUE,2510023952,88,60,FALSE,0.06343,,,,,,,,,,,,,,,
5588380,2510023949,1614,386292,429,47,67,65,85,TRUE,2510023952,88,60,FALSE,0.06343,,,,,,,,,,,,,,,
5588380,2510023951,1614,769918,434,78,85,88,60,TRUE,2510023952,88,60,FALSE,0.06343,,,,,,,,,,,,,,,
5588380,2510023967,1614,551573,524,63,7,43,42,TRUE,2510023971,72,50,FALSE,0.04142,,,,,,,,,,,,,,,
5588380,2510023968,1614,239411,527,43,42,48,62,TRUE,2510023971,72,50,FALSE,0.04142,,,,,,,,,,,,,,,
5588380,2510023970,1614,386292,537,66,53,72,50,TRUE,2510023971,72,50,FALSE,0.04142,,,,,,,,,,,,,,,
5588380,2510024018,1614,540754,730,40,71,46,54,TRUE,2510024022,88,33,TRUE,0.1969,,,,,,,,,,,,,,,
5588380,2510024020,1614,263802,733,46,54,78,36,TRUE,2510024022,88,33,TRUE,0.1969,,,,,,,,,,,,,,,
5588380,2510024043,1614,239411,863,54,19,69,9,TRUE,2510024051,96,51,TRUE,0.3948,,,,,,,,,,,,,,,
5588380,2510024045,1614,551573,866,69,9,66,18,TRUE,2510024051,96,51,TRUE,0.3948,,,,,,,,,,,,,,,
5588380,2510024046,1614,263802,869,66,18,79,17,TRUE,2510024051,96,51,TRUE,0.3948,,,,,,,,,,,,,,,
5588380,2510024049,1614,551573,873,92,24,96,51,TRUE,2510024051,96,51,TRUE,0.3948,,,,,,,,,,,,,,,
5588380,2510024102,1642,454242,958,36,73,29,71,TRUE,2510024115,72,62,FALSE,0.004964,,,,,,,,,,,,,,,
5588380,2510024105,1642,496214,960,29,71,42,36,TRUE,2510024115,72,62,FALSE,0.004964,,,,,,,,,,,,,,,
5588380,2510024112,1642,450826,970,75,42,72,62,TRUE,2510024115,72,62,FALSE,0.004964,,,,,,,,,,,,,,,
5588380,2510024121,1642,566474,1004,100,0,80,32,TRUE,2510024126,76,53,FALSE,0.002245,,,,,,,,,,,,,,,
5588380,2510024124,1642,450826,1008,80,32,76,53,TRUE,2510024126,76,53,FALSE,0.002245,,,,,,,,,,,,,,,
5588380,2510024127,1614,540754,1235,26,47,47,10,TRUE,2510024130,86,72,FALSE,0.03782,,,,,,,,,,,,,,,
5588380,2510024128,1614,551573,1242,47,10,72,74,TRUE,2510024130,86,72,FALSE,0.03782,,,,,,,,,,,,,,,
5588380,2510024212,1642,496214,1267,27,44,35,21,TRUE,2510024217,89,38,FALSE,0.2326,,,,,,,,,,,,,,,
5588380,2510024226,1642,454242,1356,54,61,60,63,TRUE,2510024232,90,68,FALSE,0.1049,,,,,,,,,,,,,,,
5588380,2510024332,1614,288091,2118,76,67,76,60,TRUE,2510024336,77,64,FALSE,0.03724,,,,,,,,,,,,,,,
5588380,2510024334,1614,263802,2118,76,60,77,64,TRUE,2510024336,77,64,FALSE,0.03724,,,,,,,,,,,,,,,
5588380,2510024382,1614,263802,2306,97,8,95,12,TRUE,2510024387,76,44,FALSE,0.04205,,,,,,,,,,,,,,,
5588380,2510024527,1642,496214,2381,67,75,70,59,TRUE,2510024542,79,67,FALSE,0.02706,,,,,,,,,,,,,,,
5588380,2510024533,1642,450826,2390,78,54,86,77,TRUE,2510024542,79,67,FALSE,0.02706,,,,,,,,,,,,,,,
5588380,2510024640,1642,454242,2705,46,67,47,39,TRUE,2510024652,89,61,FALSE,0.1074,,,,,,,,,,,,,,,
5588380,2510024641,1642,424241,2707,47,39,61,17,TRUE,2510024652,89,61,FALSE,0.1074,,,,,,,,,,,,,,,
5588380,2510024643,1642,627012,2711,61,17,73,16,TRUE,2510024652,89,61,FALSE,0.1074,,,,,,,,,,,,,,,
5588380,2510024647,1642,450826,2716,91,15,90,13,TRUE,2510024652,89,61,FALSE,0.1074,,,,,,,,,,,,,,,
5588380,2510024650,1642,470834,2718,87,15,92,59,TRUE,2510024652,89,61,FALSE,0.1074,,,,,,,,,,,,,,,
5588380,2510024729,1642,424241,2717,27,76,35,83,TRUE,2510024652,89,61,FALSE,0.1074,,,,,,,,,,,,,,,
5588380,2510024731,1642,496214,2719,35,83,32,73,TRUE,2510024652,89,61,FALSE,0.1074,,,,,,,,,,,,,,,
5588380,2510024783,1642,627012,2832,67,21,67,33,TRUE,2510024784,67,33,FALSE,0.04993,,,,,,,,,,,,,,,
5588380,2510024868,1642,450826,3109,76,17,71,43,TRUE,2510024874,87,43,FALSE,0.138,,,,,,,,,,,,,,,
5588380,2510024869,1642,448645,3112,71,43,81,72,TRUE,2510024874,87,43,FALSE,0.138,,,,,,,,,,,,,,,
5588380,2510024870,1642,496214,3115,81,72,74,59,TRUE,2510024874,87,43,FALSE,0.138,,,,,,,,,,,,,,,
5588380,2510024871,1642,448645,3116,74,59,96,32,TRUE,2510024874,87,43,FALSE,0.138,,,,,,,,,,,,,,,
5588380,2510024872,1642,450826,3120,96,32,88,32,TRUE,2510024874,87,43,FALSE,0.138,,,,,,,,,,,,,,,
5588380,2510024882,1642,496214,3158,38,92,60,79,TRUE,2510024887,88,32,FALSE,0.08861,,,,,,,,,,,,,,,
5588380,2510024881,1642,448645,3159,60,79,66,68,TRUE,2510024887,88,32,FALSE,0.08861,,,,,,,,,,,,,,,
5588380,2510024884,1642,504249,3165,67,48,74,23,TRUE,2510024887,88,32,FALSE,0.08861,,,,,,,,,,,,,,,
5588380,2510024930,1642,454242,3378,53,46,66,45,TRUE,2510024939,89,42,TRUE,0.234,,,,,,,,,,,,,,,
5588380,2510024932,1642,448645,3382,66,45,68,9,TRUE,2510024939,89,42,TRUE,0.234,,,,,,,,,,,,,,,
5588380,2510024937,1642,470834,3389,89,14,88,46,TRUE,2510024939,89,42,TRUE,0.234,,,,,,,,,,,,,,,
5588380,2510024978,1642,448645,3542,78,8,67,13,TRUE,2510024989,88,33,FALSE,0.02995,,,,,,,,,,,,,,,
5588380,2510024979,1642,450826,3545,67,13,76,13,TRUE,2510024989,88,33,FALSE,0.02995,,,,,,,,,,,,,,,
5588380,2510024980,1642,448645,3547,76,13,70,23,TRUE,2510024989,88,33,FALSE,0.02995,,,,,,,,,,,,,,,
